tract,City,Community_Name,Detailed_Name,call_counts,crime_counts,shelter_counts,Land.Area,lat,long,Shape.Area,Shape.Length,totUnshelt2017,totShelt2017,totHomeless2017,totUnshelt2016,totShelt2016,totHomeless2016
206200,Los Angeles,Skid Row,Skid Row,2,7,8,0.22,34.046994,-118.2415978,5.65066E-05,0.034520988,519.496,81,600.496,552,133,685
206300,Los Angeles,Skid Row,Skid Row,7,27,11,0.24,34.0411108,-118.2432134,6.02047E-05,0.039430531,1211.044,2018,3229.044,1032,1629,2661
207101,Los Angeles,Chinatown,Historic Cultural NC,1,0,0,0.12,34.0612027,-118.2448177,2.93141E-05,0.023247102,64.642,0,64.642,11,0,11
207102,Los Angeles,Chinatown,Historic Cultural NC,1,1,0,0.16,34.0592851,-118.2395097,4.05297E-05,0.029765335,189.201,0,189.201,179,26,205
207103,Los Angeles,Chinatown,Historic Cultural NC,0,0,0,0.13,34.0644824,-118.2392725,3.16534E-05,0.030346662,10.749,0,10.749,5,0,5
207301,Los Angeles,Skid Row,Skid Row,2,2,0,0.17,34.0465369,-118.2516175,4.19926E-05,0.036680051,148.438,447,595.438,100,152,252
207302,Los Angeles,Skid Row,Skid Row,0,2,0,0.1,34.04755,-118.2477263,2.5011E-05,0.024768844,59.553,0,59.553,93,0,93
207400,Los Angeles,Downtown Los Angeles,Downtown Los Angeles NC,2,1,0,0.33,34.0561941,-118.2466502,8.4896E-05,0.045933439,129.025,0,129.025,58,0,58
207501,Los Angeles,Downtown Los Angeles,Downtown Los Angeles NC,0,1,0,0.05,34.0564422,-118.2529675,1.31167E-05,0.015066298,18.926,0,18.926,5,0,5
207502,Los Angeles,Downtown Los Angeles,Downtown Los Angeles NC,0,0,0,0.16,34.052707,-118.253084,4.0852E-05,0.028043362,54.845,0,54.845,26,0,26
207710,Los Angeles,Downtown Los Angeles,Downtown Los Angeles NC,4,1,1,0.43,34.0468661,-118.2616851,0.000107552,0.052827979,100.845,52,152.845,90,33,123
207900,Los Angeles,Downtown Los Angeles,Downtown Los Angeles NC,1,1,1,0.35,34.0405276,-118.2601678,8.81676E-05,0.039296842,81.412,0,81.412,27,0,27
208000,Los Angeles,Echo Park,Greater Echo Park Elysian NC,7,0,0,0.37,34.0625684,-118.2560631,9.48396E-05,0.04289868,27.792,0,27.792,10,0,10
208301,Los Angeles,Westlake,Westlake North NC,0,0,0,0.04,34.0619781,-118.2658492,9.07718E-06,0.015528223,2.808,0,2.808,13,0,13
208302,Los Angeles,Westlake,Westlake North NC,0,0,2,0.17,34.0634788,-118.2624816,4.29656E-05,0.028957432,3.686,96,99.686,13,99,112
208401,Los Angeles,Echo Park,Greater Echo Park Elysian NC,2,0,0,0.09,34.0637659,-118.2691298,2.24293E-05,0.019095202,5.629,0,5.629,11,0,11
208402,Los Angeles,Echo Park,Greater Echo Park Elysian NC,2,0,0,0.13,34.0683668,-118.266009,3.33212E-05,0.026142774,43.831,0,43.831,42,0,42
208501,Los Angeles,Echo Park,Greater Echo Park Elysian NC,0,1,1,0.09,34.0695316,-118.2719463,2.37534E-05,0.020155111,27.754,0,27.754,9,22,31
208502,Los Angeles,Echo Park,Greater Echo Park Elysian NC,0,0,1,0.1,34.066049,-118.2741645,2.54932E-05,0.020644519,19.107,0,19.107,16,0,16
208610,Los Angeles,Rampart Village,Rampart Village NC,4,0,0,0.14,34.072159,-118.2817725,3.41964E-05,0.024452259,21.806,0,21.806,25,60,85
208620,Los Angeles,Rampart Village,Rampart Village NC,1,0,0,0.13,34.069709,-118.2779829,3.16748E-05,0.024483628,8.819,0,8.819,19,8,27
208710,Los Angeles,Rampart Village,Rampart Village NC,1,0,0,0.07,34.0657276,-118.2825413,1.66395E-05,0.016776695,9.362,0,9.362,10,0,10
208720,Los Angeles,Westlake,MacArthur Park NC,1,0,0,0.06,34.0627628,-118.2811045,1.60872E-05,0.020277059,25.314,186,211.314,11,81,92
208801,Los Angeles,Westlake,MacArthur Park NC,3,3,0,0.09,34.059675,-118.2770843,2.62153E-05,0.023287507,264.416,0,264.416,36,0,36
208802,Los Angeles,Westlake,MacArthur Park NC,2,0,0,0.08,34.0621454,-118.2786688,2.06534E-05,0.022960751,12.288,0,12.288,10,0,10
208902,Los Angeles,Westlake,Westlake South NC,0,0,0,0.07,34.0564462,-118.2723721,1.7972E-05,0.017258328,14.028,0,14.028,12,0,12
208903,Los Angeles,Westlake,Westlake South NC,2,1,1,0.06,34.0597996,-118.2733596,1.55548E-05,0.020786221,34.872,168,202.872,19,150,169
208904,Los Angeles,Westlake,Westlake North NC,0,0,0,0.04,34.0595681,-118.2700929,1.09472E-05,0.013676258,6,0,6,7,0,7
209102,Los Angeles,Westlake,Westlake South NC,0,0,0,0.12,34.0551862,-118.2675212,2.97673E-05,0.025072003,29.153,29,58.153,158,29,187
209103,Los Angeles,Westlake,Westlake North NC,0,0,0,0.05,34.05711,-118.2640302,1.211E-05,0.01403967,1,0,1,11,0,11
209104,Los Angeles,Westlake,Westlake North NC,0,0,1,0.03,34.0591782,-118.2663761,6.83149E-06,0.011561097,1.808,98,99.808,2,98,100
209200,Los Angeles,Downtown Los Angeles,Downtown Los Angeles NC,2,0,0,0.16,34.0542091,-118.2610818,4.01519E-05,0.026588987,31.245,0,31.245,145,0,145
209300,Los Angeles,Westlake,Westlake South NC,3,0,0,0.12,34.05073,-118.2683015,2.99092E-05,0.024807756,50.596,0,50.596,68,0,68
209401,Los Angeles,Westlake,MacArthur Park NC,4,0,1,0.08,34.0567212,-118.2815247,2.10592E-05,0.019270886,47.157,0,47.157,61,0,61
209402,Los Angeles,Westlake,Westlake South NC,0,0,0,0.05,34.0546619,-118.277221,1.33027E-05,0.014674546,25.22,0,25.22,18,0,18
209403,Los Angeles,Westlake,Westlake South NC,0,0,0,0.05,34.0531328,-118.2738446,1.34945E-05,0.014784738,16.383,0,16.383,36,0,36
209510,Los Angeles,Westlake,MacArthur Park NC,1,0,0,0.07,34.0529626,-118.2819584,1.78186E-05,0.017462403,33.743,0,33.743,25,0,25
209520,Los Angeles,Westlake,Westlake South NC,1,1,0,0.09,34.0505519,-118.2769503,2.25721E-05,0.019803677,44.443,0,44.443,21,0,21
209810,Los Angeles,Pico Union,Pico Union NC,0,0,0,0.06,34.0491173,-118.2823449,1.46294E-05,0.016196437,4.851,0,4.851,9,0,9
209820,Los Angeles,Pico Union,Pico Union NC,0,0,0,0.07,34.0472132,-118.2782548,1.74876E-05,0.017337174,1.926,0,1.926,25,0,25
210010,Los Angeles,Pico Union,Pico Union NC,4,1,0,0.16,34.046851,-118.2723121,3.98966E-05,0.027179081,35.427,0,35.427,40,0,40
211000,Los Angeles,Miracle Mile,Greater Wilshire NC,0,0,0,1.03,34.0677859,-118.3317418,0.000259462,0.076904493,8.777,0,8.777,7,0,7
211120,Los Angeles,Rampart Village,Rampart Village NC,5,1,0,0.22,34.0652365,-118.2877775,5.53796E-05,0.031925687,49.304,0,49.304,23,0,23
211121,Los Angeles,Rampart Village,Rampart Village NC,7,0,0,0.08,34.0730101,-118.2854106,2.08937E-05,0.02197434,33.06,0,33.06,5,0,5
211122,Los Angeles,Rampart Village,Rampart Village NC,11,0,0,0.14,34.0726794,-118.2892234,3.57024E-05,0.024370805,71.46,0,71.46,35,0,35
211201,Los Angeles,Wilshire Center-Koreatown,Wilshire Center-Koreatown NC,0,0,0,0.05,34.0745294,-118.2984693,1.36119E-05,0.014799897,1.926,0,1.926,8,0,8
211202,Los Angeles,Wilshire Center-Koreatown,Wilshire Center-Koreatown NC,1,1,0,0.07,34.0745209,-118.294113,1.7499E-05,0.01691138,2.926,0,2.926,6,0,6
211310,Los Angeles,Wilshire Center-Koreatown,Wilshire Center-Koreatown NC,0,0,0,0.06,34.0709091,-118.298493,1.40586E-05,0.015005853,0,0,0,4,0,4
211320,Los Angeles,Wilshire Center-Koreatown,Wilshire Center-Koreatown NC,12,0,0,0.07,34.0708715,-118.2941394,1.81922E-05,0.017251417,7.612,0,7.612,10,0,10
211410,Los Angeles,Wilshire Center-Koreatown,Wilshire Center-Koreatown NC,13,0,0,0.1,34.0726142,-118.3073155,2.64475E-05,0.021830276,8.257,0,8.257,0,0,0
211420,Los Angeles,Wilshire Center-Koreatown,Wilshire Center-Koreatown NC,0,0,0,0.15,34.0726364,-118.3029424,3.72182E-05,0.02478152,1.926,0,1.926,9,0,9
211500,Los Angeles,Miracle Mile,Greater Wilshire NC,1,0,0,0.35,34.0724565,-118.3152596,8.87824E-05,0.040425967,9.48,0,9.48,4,0,4
211701,Los Angeles,Miracle Mile,Greater Wilshire NC,3,0,0,0.25,34.0653405,-118.3184531,6.3626E-05,0.031891279,2.926,0,2.926,4,0,4
211703,Los Angeles,Miracle Mile,Greater Wilshire NC,0,0,0,0.07,34.0671467,-118.311582,1.79801E-05,0.017307148,7.777,0,7.777,5,0,5
211704,Los Angeles,Miracle Mile,Greater Wilshire NC,1,0,0,0.07,34.0635115,-118.3115783,1.80611E-05,0.017474993,8.629,0,8.629,5,0,5
211802,Los Angeles,Wilshire Center-Koreatown,Wilshire Center-Koreatown NC,7,1,0,0.13,34.0635374,-118.3047254,3.1779E-05,0.024744337,40.735,0,40.735,24,0,24
211803,Los Angeles,Wilshire Center-Koreatown,Wilshire Center-Koreatown NC,1,0,0,0.05,34.067188,-118.3022323,1.36263E-05,0.014766143,6.58,0,6.58,2,0,2
211804,Los Angeles,Wilshire Center-Koreatown,Wilshire Center-Koreatown NC,2,0,0,0.07,34.0671619,-118.3066067,1.81608E-05,0.017264225,13.145,0,13.145,4,0,4
211910,Los Angeles,Wilshire Center-Koreatown,Wilshire Center-Koreatown NC,4,0,0,0.05,34.0672078,-118.2985036,1.34737E-05,0.014683119,2.703,0,2.703,2,22,24
211921,Los Angeles,Wilshire Center-Koreatown,Wilshire Center-Koreatown NC,3,0,0,0.04,34.067232,-118.292902,9.04972E-06,0.012246088,23.038,0,23.038,5,0,5
211922,Los Angeles,Wilshire Center-Koreatown,Wilshire Center-Koreatown NC,1,0,0,0.04,34.0672221,-118.2953981,9.07204E-06,0.012257079,3.511,0,3.511,0,0,0
212101,Los Angeles,Wilshire Center-Koreatown,Wilshire Center-Koreatown NC,2,0,0,0.07,34.0635956,-118.2941415,1.81425E-05,0.017256144,10.926,0,10.926,29,0,29
212102,Los Angeles,Wilshire Center-Koreatown,Wilshire Center-Koreatown NC,4,1,0,0.05,34.0635726,-118.2984976,1.35405E-05,0.014720147,6.997,0,6.997,13,0,13
212202,Los Angeles,Westlake,MacArthur Park NC,1,0,0,0.08,34.0563658,-118.2879321,2.01619E-05,0.020293099,2,0,2,18,0,18
212203,Los Angeles,Westlake,MacArthur Park NC,1,0,0,0.04,34.0597622,-118.2903562,1.03819E-05,0.013221802,14.101,0,14.101,11,0,11
212204,Los Angeles,Westlake,MacArthur Park NC,13,1,0,0.08,34.0598252,-118.2865323,2.0818E-05,0.018747979,65.237,0,65.237,20,0,20
212303,Los Angeles,Wilshire Center-Koreatown,Wilshire Center-Koreatown NC,0,0,0,0.06,34.0597633,-118.2935144,1.5199E-05,0.015604159,7,0,7,11,0,11
212304,Los Angeles,Wilshire Center-Koreatown,Wilshire Center-Koreatown NC,1,0,0,0.08,34.0598537,-118.2979144,2.0085E-05,0.019191047,4.511,0,4.511,3,0,3
212305,Los Angeles,Wilshire Center-Koreatown,Wilshire Center-Koreatown NC,1,0,0,0.04,34.0561038,-118.2981624,1.05517E-05,0.013093048,13.778,0,13.778,9,0,9
212306,Los Angeles,Wilshire Center-Koreatown,Wilshire Center-Koreatown NC,0,0,0,0.06,34.056128,-118.2940727,1.58113E-05,0.016254168,12.232,0,12.232,4,0,4
212410,Los Angeles,Wilshire Center-Koreatown,Wilshire Center-Koreatown NC,1,0,0,0.06,34.0595607,-118.3022262,1.53496E-05,0.016699006,2,0,2,5,0,5
212420,Los Angeles,Wilshire Center-Koreatown,Wilshire Center-Koreatown NC,0,0,0,0.06,34.0560876,-118.3019777,1.4008E-05,0.015070088,3.926,0,3.926,10,0,10
212501,Los Angeles,Wilshire Center-Koreatown,Wilshire Center-Koreatown NC,7,0,0,0.03,34.05607,-118.3053637,7.77241E-06,0.011263103,2.095,0,2.095,2,0,2
212502,Los Angeles,Wilshire Center-Koreatown,Wilshire Center-Koreatown NC,16,0,0,0.11,34.0586417,-118.3069674,2.78386E-05,0.024335253,29.449,0,29.449,19,0,19
212610,Los Angeles,Miracle Mile,Greater Wilshire NC,1,1,0,0.14,34.0598448,-118.3138698,3.4877E-05,0.026336442,14.102,0,14.102,10,0,10
212620,Los Angeles,Miracle Mile,Greater Wilshire NC,0,0,0,0.11,34.0563607,-118.3130597,2.81831E-05,0.024799396,2.808,0,2.808,2,0,2
212701,Los Angeles,Miracle Mile,Greater Wilshire NC,1,0,0,0.18,34.0543037,-118.3193139,4.58563E-05,0.032371522,3.903,0,3.903,1,0,1
212702,Los Angeles,Miracle Mile,Greater Wilshire NC,1,0,0,0.34,34.0585147,-118.3261907,8.59929E-05,0.041520381,3.903,0,3.903,2,0,2
212800,Los Angeles,Miracle Mile,Olympic Park NC,2,0,0,0.3,34.0518662,-118.3305985,7.62858E-05,0.035881918,13.019,0,13.019,14,0,14
212900,Los Angeles,Miracle Mile,Olympic Park NC,0,0,1,0.14,34.0494541,-118.3215149,3.64804E-05,0.027753937,17.611,0,17.611,8,0,8
213100,Los Angeles,Miracle Mile,Olympic Park NC,4,0,0,0.21,34.0506364,-118.3126928,5.24377E-05,0.031894263,17.052,0,17.052,12,0,12
213201,Los Angeles,Wilshire Center-Koreatown,Wilshire Center-Koreatown NC,1,0,0,0.13,34.0526559,-118.3045301,3.27051E-05,0.025667546,33.514,0,33.514,13,0,13
213202,Los Angeles,Miracle Mile,Olympic Park NC,0,0,0,0.13,34.0490294,-118.3045035,3.29946E-05,0.025411235,1,0,1,10,0,10
213310,Los Angeles,Pico Union,Pico Union NC,0,0,0,0.12,34.0508743,-118.2978915,3.0473E-05,0.022935735,9.48,0,9.48,5,0,5
213320,Los Angeles,Pico Union,Pico Union NC,3,0,0,0.12,34.050883,-118.2937,3.04096E-05,0.022993506,19.959,0,19.959,22,7,29
213401,Los Angeles,Westlake,MacArthur Park NC,0,0,0,0.08,34.0537069,-118.2879026,1.91481E-05,0.019865322,6.772,0,6.772,1,0,1
213402,Los Angeles,Pico Union,Pico Union NC,3,0,0,0.15,34.0498405,-118.2878882,3.82601E-05,0.025315306,4.851,0,4.851,13,0,13
214000,Los Angeles,Mid-City West,Mid-City West NC,0,0,0,0.39,34.0748535,-118.348502,9.87954E-05,0.039744477,11.777,0,11.777,3,0,3
214100,Los Angeles,Miracle Mile,Greater Wilshire NC,3,0,0,0.43,34.0746639,-118.3392739,0.000108244,0.042089594,7.734,0,7.734,2,0,2
214400,Los Angeles,Mid-City West,Mid-City West NC,0,0,0,0.13,34.0781666,-118.3573276,3.36237E-05,0.024628234,14.552,0,14.552,0,0,0
214501,Los Angeles,Mid-City West,Mid-City West NC,0,0,0,0.29,34.0712362,-118.3578948,7.34778E-05,0.04205546,13.554,0,13.554,18,0,18
214502,Los Angeles,Mid-City West,Mid-City West NC,0,0,0,0.1,34.0680052,-118.3504042,2.52153E-05,0.02427978,2.926,0,2.926,0,0,0
214503,Los Angeles,Mid-City West,Mid-City West NC,0,0,0,0.09,34.0668419,-118.3541156,2.26875E-05,0.021654545,2,0,2,7,0,7
214600,Los Angeles,Mid-City West,Mid-City West NC,2,0,0,0.22,34.0727874,-118.3656444,5.67625E-05,0.030735492,8,0,8,15,0,15
214700,Los Angeles,Mid-City West,Mid-City West NC,1,0,0,0.23,34.0664969,-118.3661529,5.79453E-05,0.031293088,4.703,0,4.703,13,0,13
214800,Los Angeles,Mid-City West,Mid-City West NC,2,0,0,0.22,34.0713896,-118.3730515,5.63414E-05,0.032525532,6.926,0,6.926,11,0,11
214901,Los Angeles,Mid-City West,Mid-City West NC,0,0,0,0.12,34.0742811,-118.3872385,3.05385E-05,0.022672258,0,0,0,2,0,2
214902,Los Angeles,Mid-City West,Mid-City West NC,0,0,0,0.2,34.0729596,-118.3800927,4.94989E-05,0.029497786,14.389,0,14.389,8,0,8
215101,Los Angeles,Mid-City West,Mid-City West NC,2,0,0,0.14,34.0636762,-118.3535529,3.46686E-05,0.033092634,11.777,0,11.777,5,0,5
215102,Los Angeles,Mid-City West,Mid-City West NC,1,0,0,0.1,34.0649905,-118.3456014,2.51658E-05,0.023572425,4,0,4,4,0,4
216100,Los Angeles,Miracle Mile,Olympic Park NC,0,0,0,0.26,34.0569256,-118.3379721,6.59159E-05,0.03400509,3.926,0,3.926,0,0,0
216200,Los Angeles,Mid-City West,Mid-City West NC,4,0,0,0.37,34.0571243,-118.3482415,9.41741E-05,0.042287952,3.095,0,3.095,6,0,6
216300,Los Angeles,Mid-City West,Mid-City West NC,2,0,0,0.49,34.0599709,-118.3622105,0.000124297,0.059710924,1,0,1,9,0,9
216401,Los Angeles,Palms,South Robertson NC,0,0,0,0.16,34.0566897,-118.3797435,4.00331E-05,0.02589597,7.629,0,7.629,7,0,7
216402,Los Angeles,Palms,South Robertson NC,0,0,0,0.09,34.0611535,-118.3804364,2.24058E-05,0.019695554,1,0,1,0,0,0
216700,Los Angeles,Miracle Mile,P.I.C.O. NC,3,0,0,0.3,34.0482451,-118.371949,7.59582E-05,0.035140876,3.616,0,3.616,15,0,15
216800,Los Angeles,Miracle Mile,P.I.C.O. NC,1,0,0,0.29,34.0557841,-118.3706043,7.22437E-05,0.035525823,10.517,0,10.517,3,0,3
216900,Los Angeles,Miracle Mile,P.I.C.O. NC,0,0,0,0.42,34.0499363,-118.3631083,0.000106873,0.044330198,26.204,0,26.204,34,0,34
217001,Los Angeles,Palms,South Robertson NC,0,0,0,0.21,34.0523836,-118.38703,5.3561E-05,0.032280152,3.926,0,3.926,10,0,10
217002,Los Angeles,Palms,South Robertson NC,0,0,0,0.3,34.0495333,-118.3804933,7.53136E-05,0.03461418,32.431,0,32.431,22,40,62
217100,Los Angeles,Miracle Mile,P.I.C.O. NC,3,0,0,0.35,34.0489658,-118.3545296,8.76643E-05,0.039077364,8.285,0,8.285,13,0,13
217200,Los Angeles,Miracle Mile,Olympic Park NC,0,1,0,0.35,34.049584,-118.3424594,8.97376E-05,0.046806582,1,0,1,28,0,28
218110,Los Angeles,West Adams-Expo Park,United Neighborhoods NC,1,0,0,0.23,34.0443254,-118.3275531,5.84442E-05,0.039259161,22.89,17,39.89,6,6,12
218120,Los Angeles,West Adams-Expo Park,United Neighborhoods NC,0,0,0,0.17,34.0435631,-118.3206759,4.34675E-05,0.026356868,58.831,14,72.831,9,28,37
218210,Los Angeles,Mid City,Mid City NC,0,0,0,0.15,34.0427907,-118.3423056,3.79285E-05,0.02655676,4.19,0,4.19,6,0,6
218220,Los Angeles,Mid City,Mid City NC,0,1,0,0.26,34.0434012,-118.3348919,6.56856E-05,0.036318231,8.903,0,8.903,4,0,4
218300,Los Angeles,Mid City,Mid City NC,7,0,0,0.34,34.0427467,-118.3548171,8.79476E-05,0.054001556,24.102,0,24.102,12,0,12
218400,Los Angeles,Mid City,Mid City NC,2,0,0,0.25,34.0369278,-118.3592342,6.41076E-05,0.038159941,20.949,0,20.949,4,0,4
218500,Los Angeles,Mid City,Mid City NC,3,0,0,0.2,34.0373844,-118.3505675,5.11079E-05,0.034062402,11.558,18,29.558,11,0,11
218600,Los Angeles,Mid City,Mid City NC,0,0,0,0.17,34.0371852,-118.3427412,4.20164E-05,0.02775024,2.095,0,2.095,12,0,12
218701,Los Angeles,West Adams-Expo Park,United Neighborhoods NC,1,0,0,0.21,34.0373889,-118.3333058,5.36858E-05,0.033451547,8.211,0,8.211,4,0,4
218702,Los Angeles,West Adams-Expo Park,United Neighborhoods NC,0,1,1,0.14,34.0334074,-118.3337765,3.51117E-05,0.032373453,14.404,0,14.404,10,0,10
218800,Los Angeles,West Adams-Expo Park,United Neighborhoods NC,0,0,0,0.16,34.0377797,-118.3230095,4.01877E-05,0.028133183,30.907,0,30.907,3,0,3
218900,Los Angeles,West Adams-Expo Park,United Neighborhoods NC,1,0,0,0.27,34.0326941,-118.3230172,6.86672E-05,0.035573477,29.256,0,29.256,2,0,2
219010,Los Angeles,West Adams-Expo Park,United Neighborhoods NC,2,0,0,0.17,34.0276144,-118.3229262,4.30343E-05,0.029317293,22.176,0,22.176,17,0,17
219020,Los Angeles,West Adams-Expo Park,United Neighborhoods NC,1,0,0,0.28,34.0222083,-118.3226729,7.09128E-05,0.034450862,46.405,0,46.405,9,0,9
219300,Los Angeles,West Adams-Expo Park,United Neighborhoods NC,5,0,0,0.25,34.0267587,-118.3318299,6.36263E-05,0.032986919,14.207,0,14.207,15,0,15
219500,Los Angeles,Adams-La Brea,West Adams NC,1,0,0,0.22,34.0209191,-118.3405648,5.44252E-05,0.032286155,26.434,0,26.434,19,0,19
219700,Los Angeles,Adams-La Brea,West Adams NC,0,1,0,0.42,34.0277561,-118.3490693,0.000106644,0.049996499,16.419,0,16.419,17,0,17
219800,Los Angeles,Adams-La Brea,West Adams NC,0,0,0,0.17,34.029939,-118.3547601,4.35506E-05,0.029019251,24.839,0,24.839,6,0,6
219901,Los Angeles,Adams-La Brea,West Adams NC,0,0,0,0.2,34.0297377,-118.3605226,5.12388E-05,0.030163461,26.111,0,26.111,4,0,4
219902,Los Angeles,Adams-La Brea,West Adams NC,0,1,0,0.31,34.02931,-118.368517,7.81742E-05,0.040678186,14.901,0,14.901,8,0,8
220000,Los Angeles,Adams-La Brea,West Adams NC,1,1,0,0.38,34.0278406,-118.3401928,9.48622E-05,0.038564244,20.379,0,20.379,23,0,23
220100,Los Angeles,Adams-La Brea,West Adams NC,1,0,0,0.38,34.0251238,-118.3651555,9.56975E-05,0.05439831,4.926,0,4.926,15,0,15
221110,Los Angeles,Pico Union,Pico Union NC,4,0,0,0.09,34.0457195,-118.2878287,2.28693E-05,0.021532656,13.723,0,13.723,5,0,5
221120,Los Angeles,Pico Union,Pico Union NC,1,0,0,0.12,34.0421001,-118.2878972,3.09984E-05,0.023157796,6.332,0,6.332,6,0,6
221210,Los Angeles,West Adams-Expo Park,United Neighborhoods NC,2,0,0,0.14,34.0436623,-118.3028633,3.50292E-05,0.024903565,14.261,0,14.261,1,0,1
221220,Los Angeles,Pico Union,Pico Union NC,0,0,0,0.25,34.0435737,-118.2960214,6.43805E-05,0.031865625,45.879,0,45.879,11,0,11
221302,Los Angeles,West Adams-Expo Park,United Neighborhoods NC,0,0,0,0.18,34.0417457,-118.3114921,4.512E-05,0.032146443,51.581,0,51.581,41,0,41
221303,Los Angeles,West Adams-Expo Park,United Neighborhoods NC,0,0,0,0.09,34.0453825,-118.3084384,2.28435E-05,0.019954182,24.935,0,24.935,38,0,38
221304,Los Angeles,West Adams-Expo Park,United Neighborhoods NC,0,0,1,0.09,34.045362,-118.3146461,2.21878E-05,0.019365375,1.591,0,1.591,1,41,42
221401,Los Angeles,West Adams-Expo Park,United Neighborhoods NC,0,0,0,0.21,34.033886,-118.3132694,5.29418E-05,0.029357184,62.828,0,62.828,5,0,5
221402,Los Angeles,West Adams-Expo Park,United Neighborhoods NC,1,0,1,0.21,34.0384431,-118.3090474,5.19688E-05,0.041139308,1.808,0,1.808,17,47,64
221500,Los Angeles,Adams,Empowerment Congress North NC,0,0,0,0.15,34.0348455,-118.3046372,3.71674E-05,0.02595097,13.509,0,13.509,18,0,18
221601,Los Angeles,Adams,Empowerment Congress North NC,0,0,0,0.14,34.0348166,-118.2959265,3.61107E-05,0.025722753,21.271,0,21.271,21,0,21
221602,Los Angeles,Pico Union,Pico Union NC,0,0,0,0.2,34.0384299,-118.2921024,5.10416E-05,0.038423114,25.87,0,25.87,6,0,6
221710,Los Angeles,Adams,Empowerment Congress North NC,0,0,0,0.13,34.0346981,-118.2876316,3.20164E-05,0.0247623,21.332,0,21.332,18,0,18
221810,Los Angeles,Adams,Empowerment Congress North NC,0,0,1,0.12,34.0306568,-118.2923015,2.97089E-05,0.02290912,19.685,0,19.685,30,0,30
221820,Los Angeles,Adams,Empowerment Congress North NC,0,0,0,0.08,34.0304526,-118.2864985,1.99399E-05,0.017636642,1,0,1,11,0,11
221900,Los Angeles,Adams,Empowerment Congress North NC,0,1,1,0.16,34.0267694,-118.2895621,3.99965E-05,0.033262641,2,0,2,4,0,4
222001,Los Angeles,Adams,Empowerment Congress North NC,0,0,0,0.18,34.0281954,-118.3132805,4.62992E-05,0.028075382,12.187,0,12.187,15,0,15
222002,Los Angeles,Adams,Empowerment Congress North NC,1,0,0,0.25,34.0218914,-118.3132782,6.40022E-05,0.032878164,23.19,0,23.19,7,0,7
222100,Los Angeles,Adams,Empowerment Congress North NC,0,0,0,0.18,34.027317,-118.3023777,4.67515E-05,0.033170826,31.433,0,31.433,2,0,2
222200,Los Angeles,Adams,Empowerment Congress North NC,0,0,0,0.19,34.0309167,-118.3024156,4.70397E-05,0.033310292,11.896,0,11.896,8,0,8
222500,Los Angeles,Adams,Empowerment Congress North NC,0,0,0,0.25,34.0218497,-118.3045508,6.36863E-05,0.032058939,5.591,0,5.591,14,0,14
222600,Los Angeles,Adams,Empowerment Congress North NC,0,0,1,0.25,34.0218424,-118.295871,6.36351E-05,0.031983921,6.424,0,6.424,3,0,3
222700,Los Angeles,Adams,Empowerment Congress North NC,0,0,0,0.32,34.0209197,-118.2856809,7.97848E-05,0.041459827,102.393,0,102.393,11,0,11
224010,Los Angeles,Downtown Los Angeles,Downtown Los Angeles NC,1,0,0,0.32,34.0367637,-118.2658977,8.10698E-05,0.042866976,60.512,0,60.512,49,0,49
224020,Los Angeles,South Central,South Central NC,5,1,1,0.48,34.0304827,-118.2686568,0.000120299,0.045763787,43.091,0,43.091,43,0,43
224200,Los Angeles,Pico Union,Pico Union NC,1,0,0,0.14,34.0406231,-118.2767157,3.59257E-05,0.026125568,26.972,0,26.972,50,0,50
224310,Los Angeles,Pico Union,Pico Union NC,1,0,0,0.07,34.044384,-118.2827213,1.76518E-05,0.019610001,1.703,0,1.703,6,0,6
224320,Los Angeles,Pico Union,Pico Union NC,0,0,0,0.11,34.0415884,-118.280853,2.83655E-05,0.024826808,17.213,0,17.213,8,0,8
224410,Los Angeles,University Park,Empowerment Congress North NC,0,0,0,0.18,34.0351392,-118.2799814,4.42926E-05,0.031827552,21.719,0,21.719,40,0,40
224420,Los Angeles,University Park,Empowerment Congress North NC,0,0,0,0.14,34.0316495,-118.2769037,3.50149E-05,0.026534045,41.861,0,41.861,8,0,8
224600,Los Angeles,South Central,South Central NC,8,0,0,0.28,34.0222989,-118.2718023,7.01739E-05,0.034027853,90.432,267,357.432,63,118,181
224700,Los Angeles,University Park,Empowerment Congress North NC,0,0,0,0.25,34.0262403,-118.280016,6.20651E-05,0.032327226,61.691,0,61.691,9,0,9
226001,Los Angeles,Downtown Los Angeles,Downtown Los Angeles NC,16,0,0,0.4,34.0244835,-118.2502739,0.00010108,0.059308089,175.487,0,175.487,66,0,66
226002,Los Angeles,Downtown Los Angeles,Downtown Los Angeles NC,49,5,0,0.99,34.0326196,-118.2477686,0.000250651,0.064943728,492.605,97,589.605,348,128,476
226410,Los Angeles,South Central,South Central NC,2,0,0,0.11,34.0241996,-118.2622815,2.75737E-05,0.021359749,21.842,0,21.842,20,0,20
226420,Los Angeles,South Central,South Central NC,0,0,0,0.16,34.0218419,-118.2570623,4.16732E-05,0.02667806,14.207,0,14.207,37,0,37
226700,Los Angeles,South Central,South Central NC,2,1,0,0.3,34.0173502,-118.2621294,7.63971E-05,0.037320822,31.018,0,31.018,169,0,169
227010,Los Angeles,South Central,South Central NC,3,1,0,0.22,34.0185256,-118.2469968,5.65327E-05,0.036961099,37.907,0,37.907,33,0,33
