Area.Name,Victim.Age,Victim.Sex,Victim.Descent,latitude,longitude,CRIME DESCRIPTION SHORT,GENERAL DESCRIPTION,Hour,Weekday,Month,DayPartition
FOOTHILL,56,F,H,34.2261,-118.3878,AGGRAVATED ASSAULT,ASSAULT,0,4,4,1
OLYMPIC,31,F,H,34.069,-118.3091,AGGRAVATED ASSAULT,ASSAULT,1,4,4,1
77TH STREET,28,M,B,33.9661,-118.2849,AGGRAVATED ASSAULT,ASSAULT,21,5,4,4
CENTRAL,37,F,B,34.0412,-118.2436,SIMPLE ASSAULT,ASSAULT,11,5,4,3
CENTRAL,57,M,W,34.0517,-118.2456,PETTY THEFT,THEFT,18,5,4,4
RAMPART,33,M,B,34.0517,-118.2798,PETTY THEFT,THEFT,23,5,4,4
NEWTON,65,M,B,34.006,-118.2513,SIMPLE ASSAULT,ASSAULT,19,5,4,4
PACIFIC,60,M,W,33.9897,-118.4495,ATTEMPTED ROBBERY,THEFT,23,5,4,4
PACIFIC,20,M,W,33.9805,-118.439,ROBBERY,THEFT,22,5,4,4
NORTH HOLLYWOOD,35,M,B,34.143,-118.3727,AGGRAVATED ASSAULT,ASSAULT,14,5,4,3
CENTRAL,62,M,B,34.0471,-118.2491,SIMPLE ASSAULT,ASSAULT,13,6,4,3
CENTRAL,48,M,H,34.0615,-118.2412,AGGRAVATED ASSAULT,ASSAULT,11,6,4,3
CENTRAL,39,F,B,34.0438,-118.2416,AGGRAVATED ASSAULT,ASSAULT,11,6,4,3
RAMPART,56,F,B,34.0413,-118.2742,SIMPLE ASSAULT,ASSAULT,11,6,4,3
RAMPART,57,F,B,34.0677,-118.2731,SIMPLE ASSAULT,ASSAULT,19,6,4,4
PACIFIC,31,M,W,33.9875,-118.4741,SIMPLE ASSAULT,ASSAULT,18,6,4,4
CENTRAL,53,M,W,34.0538,-118.2379,GRAND THEFT,THEFT,0,7,4,1
CENTRAL,47,M,B,34.0453,-118.2443,PETTY THEFT,THEFT,17,7,4,3
CENTRAL,60,M,H,34.0437,-118.2455,BRANDISH WEAPON,OTHER MISCELLANEOUS CRIME,16,7,4,3
WEST LA,55,F,W,0,0,"RAPE, FORCIBLE",SEXUAL ASSAULT,1,7,4,1
77TH STREET,34,M,B,33.9933,-118.3138,AGGRAVATED ASSAULT,ASSAULT,1,7,4,1
NEWTON,42,M,H,33.9842,-118.2783,ROBBERY,THEFT,19,7,4,4
PACIFIC,24,M,W,33.9942,-118.4798,AGGRAVATED ASSAULT,ASSAULT,12,7,4,3
NORTH HOLLYWOOD,30,F,B,34.198,-118.4216,AGGRAVATED ASSAULT,ASSAULT,12,7,4,3
NORTH HOLLYWOOD,28,M,W,34.1849,-118.3834,BRANDISH WEAPON,OTHER MISCELLANEOUS CRIME,14,7,4,3
CENTRAL,29,M,B,34.0435,-118.2427,AGGRAVATED ASSAULT,ASSAULT,5,1,4,2
CENTRAL,51,F,B,34.0408,-118.2428,ROBBERY,THEFT,11,1,4,3
CENTRAL,50,M,B,34.0442,-118.2439,AGGRAVATED ASSAULT,ASSAULT,18,1,4,4
HARBOR,46,F,H,33.7334,-118.2968,ROBBERY,THEFT,13,1,4,3
SOUTHEAST,21,F,B,33.9419,-118.2541,SIMPLE ASSAULT,ASSAULT,9,1,4,2
RAMPART,33,F,B,0,0,ROBBERY,THEFT,21,2,4,4
NORTH HOLLYWOOD,50,M,B,34.1649,-118.3691,BRANDISH WEAPON,OTHER MISCELLANEOUS CRIME,23,2,4,4
WEST LA,49,M,H,34.0554,-118.4418,AGGRAVATED ASSAULT,ASSAULT,22,3,4,4
CENTRAL,53,M,B,34.0438,-118.2416,PETTY THEFT,THEFT,15,3,4,3
RAMPART,33,F,H,34.0657,-118.2825,SIMPLE ASSAULT,ASSAULT,17,3,4,3
NORTH HOLLYWOOD,29,F,H,34.1849,-118.3746,SIMPLE ASSAULT,ASSAULT,18,3,4,4
SOUTHEAST,25,M,H,33.9237,-118.2826,AGGRAVATED ASSAULT,ASSAULT,21,3,4,4
DEVONSHIRE,29,F,H,34.2355,-118.5885,AGGRAVATED ASSAULT,ASSAULT,17,3,4,3
PACIFIC,46,M,W,33.994,-118.4798,AGGRAVATED ASSAULT,ASSAULT,7,4,4,2
CENTRAL,52,M,H,34.0382,-118.2603,ATTEMPTED ROBBERY,THEFT,5,4,4,2
VAN NUYS,44,M,H,34.1939,-118.4487,AGGRAVATED ASSAULT,ASSAULT,8,4,4,2
77TH STREET,32,F,B,33.9703,-118.2918,SIMPLE ASSAULT,ASSAULT,5,4,4,2
MISSION,20,M,H,34.2386,-118.4464,AGGRAVATED ASSAULT,ASSAULT,16,4,4,3
RAMPART,54,F,W,34.0523,-118.2722,SIMPLE ASSAULT,ASSAULT,14,4,4,3
SOUTHWEST,28,F,B,34.006,-118.3315,AGGRAVATED ASSAULT,ASSAULT,12,4,4,3
CENTRAL,37,F,B,34.0437,-118.2455,GRAND THEFT,THEFT,12,5,4,3
RAMPART,34,F,H,34.0677,-118.2731,SEXUAL ASSAULT,SEXUAL ASSAULT,3,5,4,1
NORTH HOLLYWOOD,45,M,H,34.2012,-118.4094,VANDALISM,VANDALISM,1,5,4,1
NORTH HOLLYWOOD,20,F,W,34.1493,-118.3759,SIMPLE ASSAULT,ASSAULT,7,5,4,2
OLYMPIC,49,M,B,34.0691,-118.2917,PETTY THEFT,THEFT,15,5,4,3
CENTRAL,38,F,H,34.0417,-118.2443,PETTY THEFT,THEFT,11,6,4,3
NEWTON,40,M,B,34.039,-118.2444,AGGRAVATED ASSAULT,ASSAULT,21,6,4,4
NORTH HOLLYWOOD,25,M,W,34.1649,-118.379,ROBBERY,THEFT,20,6,4,4
CENTRAL,76,F,B,34.0437,-118.2455,PETTY THEFT,THEFT,7,7,4,2
CENTRAL,46,F,B,34.0437,-118.2455,PETTY THEFT,THEFT,23,7,4,4
NORTHEAST,52,M,W,34.1449,-118.2273,SIMPLE ASSAULT,ASSAULT,2,7,4,1
NEWTON,52,M,B,33.9971,-118.2565,AGGRAVATED ASSAULT,ASSAULT,15,7,4,3
NEWTON,42,F,B,33.9971,-118.2565,AGGRAVATED ASSAULT,ASSAULT,16,7,4,3
NEWTON,28,F,O,34.0348,-118.2362,PETTY THEFT,THEFT,8,7,4,2
PACIFIC,29,M,B,33.9573,-118.3962,AGGRAVATED ASSAULT,ASSAULT,3,7,4,1
SOUTHEAST,32,F,B,33.9601,-118.2739,SIMPLE ASSAULT,ASSAULT,21,7,4,4
TOPANGA,22,F,W,34.1478,-118.6012,ROBBERY,THEFT,13,7,4,3
TOPANGA,19,F,O,34.1478,-118.6012,SIMPLE ASSAULT,ASSAULT,13,7,4,3
NEWTON,54,M,B,34.032,-118.2441,AGGRAVATED ASSAULT,ASSAULT,20,1,4,4
CENTRAL,47,M,B,34.0423,-118.2452,AGGRAVATED ASSAULT,ASSAULT,8,1,4,2
CENTRAL,38,M,H,34.0423,-118.2452,SIMPLE ASSAULT,ASSAULT,10,1,4,2
RAMPART,26,M,H,34.0549,-118.2778,SIMPLE ASSAULT,ASSAULT,15,1,4,3
SOUTHWEST,48,F,B,34.0061,-118.3067,SIMPLE ASSAULT,ASSAULT,14,1,4,3
HARBOR,29,F,H,33.7388,-118.2799,SIMPLE ASSAULT,ASSAULT,10,1,4,2
NORTHEAST,57,F,O,34.0808,-118.2655,AGGRAVATED ASSAULT,ASSAULT,0,1,4,1
NEWTON,32,M,B,34.0272,-118.248,AGGRAVATED ASSAULT,ASSAULT,18,1,4,4
RAMPART,36,M,W,34.0517,-118.2798,BRANDISH WEAPON,OTHER MISCELLANEOUS CRIME,14,2,4,3
DEVONSHIRE,56,F,W,34.2518,-118.5988,ROBBERY,THEFT,21,2,4,4
CENTRAL,30,M,H,34.0558,-118.24,AGGRAVATED ASSAULT,ASSAULT,20,2,4,4
CENTRAL,54,M,H,34.0558,-118.24,AGGRAVATED ASSAULT,ASSAULT,20,2,4,4
CENTRAL,49,F,H,34.043,-118.242,KIDNAPPING,KIDNAPPING,21,2,4,4
HOLLENBECK,43,F,H,34.0524,-118.2267,AGGRAVATED ASSAULT,ASSAULT,24,2,4,4
NEWTON,28,F,O,34.0348,-118.2362,PETTY THEFT,THEFT,6,2,4,2
NEWTON,66,M,H,33.9967,-118.2478,VANDALISM,VANDALISM,17,2,4,3
SOUTHEAST,26,F,B,33.9292,-118.2604,SEXUAL ASSAULT,SEXUAL ASSAULT,5,2,4,2
SOUTHEAST,28,F,B,33.9539,-118.2564,SIMPLE ASSAULT,ASSAULT,21,2,4,4
CENTRAL,28,F,H,34.0481,-118.2507,SIMPLE ASSAULT,ASSAULT,3,2,4,1
CENTRAL,60,F,H,34.0437,-118.2455,SIMPLE ASSAULT,ASSAULT,19,3,4,4
CENTRAL,62,F,H,34.0473,-118.2462,SIMPLE ASSAULT,ASSAULT,11,3,4,3
RAMPART,34,M,H,34.0764,-118.2892,SIMPLE ASSAULT,ASSAULT,23,3,4,4
RAMPART,29,F,B,34.0764,-118.2892,SIMPLE ASSAULT,ASSAULT,23,3,4,4
RAMPART,33,F,B,34.0764,-118.2892,SIMPLE ASSAULT,ASSAULT,23,3,4,4
VAN NUYS,47,F,H,34.1721,-118.4377,"RAPE, ATTEMPTED",SEXUAL ASSAULT,3,3,4,1
RAMPART,54,F,W,34.0523,-118.2722,SIMPLE ASSAULT,ASSAULT,22,3,4,4
CENTRAL,36,M,B,34.0437,-118.2455,AGGRAVATED ASSAULT,ASSAULT,5,4,4,2
CENTRAL,50,M,B,34.0453,-118.2443,PETTY THEFT,THEFT,9,4,4,2
CENTRAL,32,F,H,34.0502,-118.254,SEXUAL ASSAULT,SEXUAL ASSAULT,19,4,4,4
CENTRAL,46,F,B,34.0408,-118.2511,SIMPLE ASSAULT,ASSAULT,16,4,4,3
NEWTON,46,F,H,34.018,-118.2396,AGGRAVATED ASSAULT,ASSAULT,22,4,4,4
NORTH HOLLYWOOD,18,M,H,34.1722,-118.379,SIMPLE ASSAULT,ASSAULT,9,4,4,2
SOUTHEAST,25,F,B,33.9446,-118.2826,SIMPLE ASSAULT,ASSAULT,12,4,4,3
OLYMPIC,69,M,H,34.0578,-118.2954,SIMPLE ASSAULT,ASSAULT,7,4,4,2
CENTRAL,37,F,B,34.0442,-118.2439,PETTY THEFT,THEFT,13,5,4,3
SOUTHWEST,34,F,H,34.0219,-118.2959,CRIMINAL THREATS,OTHER MISCELLANEOUS CRIME,10,5,4,2
NEWTON,39,M,H,0,0,AGGRAVATED ASSAULT,ASSAULT,16,5,4,3
SOUTHEAST,23,M,B,33.9547,-118.263,ROBBERY,THEFT,0,5,4,1
CENTRAL,61,M,B,34.0387,-118.2335,AGGRAVATED ASSAULT,ASSAULT,13,6,4,3
CENTRAL,56,F,H,34.0419,-118.2485,SIMPLE ASSAULT,ASSAULT,21,6,4,4
CENTRAL,45,F,B,34.0417,-118.2443,PETTY THEFT,THEFT,6,6,4,2
NORTH HOLLYWOOD,30,M,H,34.1875,-118.3877,ROBBERY,THEFT,18,6,4,4
SOUTHEAST,32,F,B,33.9321,-118.2522,AGGRAVATED ASSAULT,ASSAULT,14,6,4,3
MISSION,72,M,H,0,0,AGGRAVATED ASSAULT,ASSAULT,9,6,4,2
OLYMPIC,27,M,B,34.0754,-118.2879,AGGRAVATED ASSAULT,ASSAULT,8,6,4,2
RAMPART,44,M,W,34.0829,-118.2733,SIMPLE ASSAULT,ASSAULT,16,6,4,3
TOPANGA,51,M,W,34.174,-118.5888,ROBBERY,THEFT,13,6,4,3
WEST LA,52,M,O,34.0554,-118.4266,AGGRAVATED ASSAULT,ASSAULT,13,7,4,3
RAMPART,38,M,W,34.0511,-118.2707,SIMPLE ASSAULT,ASSAULT,12,7,4,3
NORTHEAST,28,F,H,34.1063,-118.1995,AGGRAVATED ASSAULT,ASSAULT,23,7,4,4
NORTHEAST,32,F,H,34.0882,-118.225,AGGRAVATED ASSAULT,ASSAULT,12,7,4,3
PACIFIC,42,F,W,33.9471,-118.3772,AGGRAVATED ASSAULT,ASSAULT,7,7,4,2
DEVONSHIRE,53,M,W,34.2332,-118.5829,AGGRAVATED ASSAULT,ASSAULT,5,7,4,2
CENTRAL,26,F,W,34.0463,-118.255,AGGRAVATED ASSAULT,ASSAULT,6,1,4,2
RAMPART,16,F,B,34.0469,-118.269,VANDALISM,VANDALISM,4,1,4,2
RAMPART,43,M,W,34.0591,-118.2827,ROBBERY,THEFT,10,1,4,2
NEWTON,36,M,O,34.0234,-118.2743,AGGRAVATED ASSAULT,ASSAULT,20,1,4,4
NEWTON,32,M,B,34.0029,-118.2783,AGGRAVATED ASSAULT,ASSAULT,24,1,4,4
NORTH HOLLYWOOD,55,F,W,34.1758,-118.3746,SIMPLE ASSAULT,ASSAULT,11,1,4,3
OLYMPIC,27,F,W,34.0598,-118.2865,SIMPLE ASSAULT,ASSAULT,21,1,4,4
CENTRAL,61,M,B,34.0446,-118.245,AGGRAVATED ASSAULT,ASSAULT,16,2,5,3
CENTRAL,65,F,H,34.0458,-118.243,PETTY THEFT,THEFT,6,2,5,2
CENTRAL,47,M,B,34.0408,-118.2428,PETTY THEFT,THEFT,9,2,5,2
CENTRAL,34,M,H,34.0487,-118.2588,PETTY THEFT,THEFT,12,2,5,3
HOLLENBECK,31,F,H,34.0802,-118.1848,AGGRAVATED ASSAULT,ASSAULT,12,2,5,3
PACIFIC,54,M,W,34.0276,-118.437,AGGRAVATED ASSAULT,ASSAULT,17,2,5,3
PACIFIC,53,M,H,33.9594,-118.4478,ROBBERY,THEFT,20,2,5,4
NORTH HOLLYWOOD,51,M,B,34.1673,-118.3816,SIMPLE ASSAULT,ASSAULT,14,2,5,3
SOUTHEAST,47,F,H,33.9274,-118.2782,AGGRAVATED ASSAULT,ASSAULT,20,2,5,4
CENTRAL,29,F,W,34.0442,-118.2439,SIMPLE ASSAULT,ASSAULT,21,3,5,4
CENTRAL,35,F,W,34.0396,-118.259,AGGRAVATED ASSAULT,ASSAULT,4,3,5,2
DEVONSHIRE,46,F,W,34.2249,-118.4792,SIMPLE ASSAULT,ASSAULT,23,3,5,4
CENTRAL,46,M,B,34.0407,-118.2468,THEFT OF IDENTITY,THEFT,1,3,5,1
CENTRAL,40,M,H,34.0396,-118.2451,ROBBERY,THEFT,13,3,5,3
HARBOR,21,F,H,33.7911,-118.2646,SIMPLE ASSAULT,ASSAULT,9,3,5,2
NEWTON,57,M,W,0,0,ROBBERY,THEFT,17,3,5,3
NORTH HOLLYWOOD,40,M,H,0,0,ORAL COPULATION,SEXUAL ASSAULT,8,3,5,2
NORTH HOLLYWOOD,36,M,H,0,0,ORAL COPULATION,SEXUAL ASSAULT,8,3,5,2
SOUTHEAST,31,F,B,0,0,SIMPLE ASSAULT,ASSAULT,2,3,5,1
MISSION,61,M,H,34.2354,-118.4502,ROBBERY,THEFT,21,3,5,4
CENTRAL,49,F,B,34.0428,-118.2461,THEFT OF IDENTITY,THEFT,7,4,5,2
RAMPART,61,F,W,34.0596,-118.2749,ROBBERY,THEFT,13,4,5,3
NORTH HOLLYWOOD,22,M,W,34.1684,-118.3703,AGGRAVATED ASSAULT,ASSAULT,21,4,5,4
OLYMPIC,48,M,W,0,0,AGGRAVATED ASSAULT,ASSAULT,8,4,5,2
CENTRAL,31,M,H,34.0488,-118.2483,SEXUAL ASSAULT,SEXUAL ASSAULT,1,5,5,1
CENTRAL,64,F,A,34.0458,-118.243,PETTY THEFT,THEFT,8,5,5,2
CENTRAL,31,F,H,34.0417,-118.2443,SIMPLE ASSAULT,ASSAULT,9,5,5,2
VAN NUYS,18,M,H,0,0,BRANDISH WEAPON,OTHER MISCELLANEOUS CRIME,10,5,5,2
OLYMPIC,53,M,H,34.0731,-118.3113,SEXUAL ASSAULT,SEXUAL ASSAULT,5,5,5,2
CENTRAL,32,M,B,34.0455,-118.2452,AGGRAVATED ASSAULT,ASSAULT,12,6,5,3
CENTRAL,26,M,H,34.0553,-118.2391,ROBBERY,THEFT,2,6,5,1
CENTRAL,58,M,H,34.048,-118.2438,AGGRAVATED ASSAULT,ASSAULT,6,6,5,2
NEWTON,51,F,W,34.0092,-118.2565,ROBBERY,THEFT,12,6,5,3
NEWTON,51,F,W,34.0395,-118.248,AGGRAVATED ASSAULT,ASSAULT,0,6,5,1
TOPANGA,22,M,H,34.2059,-118.571,PETTY THEFT,THEFT,16,6,5,3
DEVONSHIRE,46,F,W,34.2249,-118.4792,SIMPLE ASSAULT,ASSAULT,4,7,5,2
CENTRAL,30,F,B,34.0449,-118.2458,SIMPLE ASSAULT,ASSAULT,17,7,5,3
RAMPART,54,M,W,34.0542,-118.2611,GRAND THEFT,THEFT,10,7,5,2
VAN NUYS,53,F,H,34.1867,-118.4465,BRANDISH WEAPON,OTHER MISCELLANEOUS CRIME,6,7,5,2
NEWTON,55,F,B,34.0384,-118.2464,BRANDISH WEAPON,OTHER MISCELLANEOUS CRIME,3,7,5,1
NEWTON,53,M,B,34.0136,-118.2803,PETTY THEFT,THEFT,17,7,5,3
NORTH HOLLYWOOD,47,F,H,34.2012,-118.416,SIMPLE ASSAULT,ASSAULT,11,7,5,3
MISSION,50,M,W,34.2095,-118.4309,AGGRAVATED ASSAULT,ASSAULT,0,7,5,1
WEST LA,75,M,O,34.0559,-118.4036,PETTY THEFT,THEFT,16,7,5,3
RAMPART,76,F,W,34.0531,-118.2717,PETTY THEFT,THEFT,7,1,5,2
FOOTHILL,56,F,O,34.2121,-118.3889,"RAPE, FORCIBLE",SEXUAL ASSAULT,4,1,5,2
CENTRAL,36,M,B,34.0453,-118.2443,AGGRAVATED ASSAULT,ASSAULT,13,1,5,3
HARBOR,48,M,W,0,0,PETTY THEFT,THEFT,9,1,5,2
HARBOR,51,M,W,33.8191,-118.3089,AGGRAVATED ASSAULT,ASSAULT,19,1,5,4
NORTHEAST,NA,M,B,34.1012,-118.2918,AGGRAVATED ASSAULT,ASSAULT,18,1,5,4
NORTHEAST,22,F,W,34.1012,-118.2918,SEXUAL ASSAULT,SEXUAL ASSAULT,17,1,5,3
FOOTHILL,19,F,W,34.2778,-118.4277,AGGRAVATED ASSAULT,ASSAULT,0,1,5,1
SOUTHEAST,48,M,B,33.9456,-118.2652,ROBBERY,THEFT,13,1,5,3
MISSION,31,F,H,34.3034,-118.4257,AGGRAVATED ASSAULT,ASSAULT,11,1,5,3
RAMPART,57,M,W,34.0596,-118.2749,ROBBERY,THEFT,9,2,5,2
PACIFIC,53,M,W,33.9995,-118.4641,AGGRAVATED ASSAULT,ASSAULT,2,2,5,1
DEVONSHIRE,61,M,W,34.2356,-118.4763,ROBBERY,THEFT,5,2,5,2
MISSION,58,F,W,34.2216,-118.4488,LEWD CONDUCT,OTHER MISCELLANEOUS CRIME,22,2,5,4
CENTRAL,44,F,H,34.0525,-118.2416,PETTY THEFT,THEFT,18,3,5,4
CENTRAL,53,M,B,34.0544,-118.2466,PETTY THEFT,THEFT,5,3,5,2
RAMPART,20,F,H,34.0596,-118.2749,SIMPLE ASSAULT,ASSAULT,6,3,5,2
RAMPART,50,M,W,34.0836,-118.2967,ROBBERY,THEFT,0,3,5,1
WEST LA,60,M,W,34.0541,-118.4407,AGGRAVATED ASSAULT,ASSAULT,22,3,5,4
WEST VALLEY,49,M,W,34.1636,-118.522,PETTY THEFT,THEFT,18,3,5,4
SOUTHEAST,50,M,H,33.9128,-118.2869,AGGRAVATED ASSAULT,ASSAULT,16,3,5,3
OLYMPIC,44,F,W,34.0524,-118.2842,"RAPE, FORCIBLE",SEXUAL ASSAULT,22,4,5,4
HARBOR,56,F,H,33.737,-118.2879,"RAPE, FORCIBLE",SEXUAL ASSAULT,0,4,5,1
NEWTON,30,M,H,34.0197,-118.2749,ROBBERY,THEFT,20,4,5,4
RAMPART,53,M,W,34.0721,-118.2669,AGGRAVATED ASSAULT,ASSAULT,20,5,5,4
RAMPART,49,M,O,34.0814,-118.2962,AGGRAVATED ASSAULT,ASSAULT,20,5,5,4
RAMPART,50,M,W,34.0667,-118.2703,ROBBERY,THEFT,6,5,5,2
HOLLENBECK,64,M,W,34.0762,-118.2119,SIMPLE ASSAULT,ASSAULT,15,5,5,3
HOLLENBECK,55,F,H,34.0802,-118.1848,ROBBERY,THEFT,17,5,5,3
MISSION,50,F,H,34.2427,-118.4702,AGGRAVATED ASSAULT,ASSAULT,1,5,5,1
TOPANGA,39,M,O,34.2047,-118.5879,PETTY THEFT,THEFT,13,5,5,3
CENTRAL,49,M,W,34.0408,-118.2428,ROBBERY,THEFT,4,6,5,2
SOUTHEAST,39,M,B,33.9565,-118.2904,CRIMINAL HOMICIDE,CRIMINAL HOMICIDE,14,6,5,3
MISSION,43,M,F,34.2215,-118.4516,AGGRAVATED ASSAULT,ASSAULT,3,6,5,1
CENTRAL,35,F,W,34.0419,-118.2485,SIMPLE ASSAULT,ASSAULT,14,7,5,3
CENTRAL,41,M,B,34.035,-118.2386,AGGRAVATED ASSAULT,ASSAULT,21,7,5,4
HARBOR,38,F,W,33.7388,-118.2857,PETTY THEFT,THEFT,3,7,5,1
NORTH HOLLYWOOD,19,F,B,34.1649,-118.3774,ROBBERY,THEFT,12,7,5,3
CENTRAL,67,F,O,34.0421,-118.2469,PETTY THEFT,THEFT,17,1,5,3
RAMPART,56,M,B,34.0523,-118.2722,AGGRAVATED ASSAULT,ASSAULT,1,1,5,1
RAMPART,38,M,H,34.0772,-118.2584,AGGRAVATED ASSAULT,ASSAULT,16,1,5,3
SOUTHWEST,27,F,B,34.0279,-118.343,AGGRAVATED ASSAULT,ASSAULT,18,1,5,4
NORTH HOLLYWOOD,33,M,W,34.1649,-118.379,SIMPLE ASSAULT,ASSAULT,21,1,5,4
CENTRAL,47,M,H,0,0,SIMPLE ASSAULT,ASSAULT,17,2,5,3
SOUTHWEST,54,M,B,34.0146,-118.3251,LEWD CONDUCT,OTHER MISCELLANEOUS CRIME,21,2,5,4
SOUTHEAST,30,F,B,33.9447,-118.2695,SIMPLE ASSAULT,ASSAULT,7,2,5,2
VAN NUYS,36,M,W,34.1867,-118.4444,SIMPLE ASSAULT,ASSAULT,8,2,5,2
NORTH HOLLYWOOD,51,M,B,34.1649,-118.379,ATTEMPTED ROBBERY,THEFT,2,2,5,1
CENTRAL,51,M,W,34.0453,-118.2443,AGGRAVATED ASSAULT,ASSAULT,22,3,5,4
SOUTHWEST,32,F,B,34.0282,-118.276,SIMPLE ASSAULT,ASSAULT,10,3,5,2
CENTRAL,53,M,A,34.0435,-118.2427,SIMPLE ASSAULT,ASSAULT,9,4,5,2
CENTRAL,51,M,B,34.0515,-118.2424,SIMPLE ASSAULT,ASSAULT,12,4,5,3
NEWTON,28,F,O,34.0202,-118.2761,SEXUAL ASSAULT,SEXUAL ASSAULT,2,4,5,1
CENTRAL,53,F,B,34.0416,-118.244,SIMPLE ASSAULT,ASSAULT,21,5,5,4
CENTRAL,53,M,H,34.0423,-118.2452,PETTY THEFT,THEFT,13,5,5,3
HOLLENBECK,50,M,H,34.0462,-118.2153,AGGRAVATED ASSAULT,ASSAULT,17,5,5,3
WEST LA,35,M,W,34.0465,-118.4484,SIMPLE ASSAULT,ASSAULT,18,5,5,4
77TH STREET,37,F,H,33.961,-118.2673,SIMPLE ASSAULT,ASSAULT,5,5,5,2
FOOTHILL,31,M,H,34.2737,-118.4117,AGGRAVATED ASSAULT,ASSAULT,20,5,5,4
FOOTHILL,53,M,H,34.2737,-118.4117,SIMPLE ASSAULT,ASSAULT,20,5,5,4
DEVONSHIRE,46,F,B,34.2226,-118.4939,SIMPLE ASSAULT,ASSAULT,18,5,5,4
OLYMPIC,NA,M,B,34.0636,-118.296,AGGRAVATED ASSAULT,ASSAULT,1,5,5,1
NORTHEAST,35,F,H,0,0,AGGRAVATED ASSAULT,ASSAULT,12,6,5,3
SOUTHWEST,18,F,B,34.0312,-118.3338,SIMPLE ASSAULT,ASSAULT,20,6,5,4
WILSHIRE,34,F,B,34.046,-118.3453,LEWD CONDUCT,OTHER MISCELLANEOUS CRIME,19,6,5,4
SOUTHEAST,18,M,B,33.9432,-118.2435,AGGRAVATED ASSAULT,ASSAULT,16,6,5,3
WILSHIRE,23,F,W,34.0373,-118.3774,SIMPLE ASSAULT,ASSAULT,13,6,5,3
77TH STREET,22,F,B,33.9771,-118.2916,SIMPLE ASSAULT,ASSAULT,12,6,5,3
FOOTHILL,43,M,H,34.2736,-118.3938,BURGLARY,THEFT,9,6,5,2
TOPANGA,54,M,H,34.2011,-118.5863,AGGRAVATED ASSAULT,ASSAULT,6,6,5,2
CENTRAL,35,M,B,34.0449,-118.2415,AGGRAVATED ASSAULT,ASSAULT,9,7,5,2
CENTRAL,40,F,H,34.0435,-118.2471,SIMPLE ASSAULT,ASSAULT,2,7,5,1
CENTRAL,55,M,B,34.0402,-118.2598,AGGRAVATED ASSAULT,ASSAULT,4,7,5,2
SOUTHWEST,35,M,B,34.0347,-118.309,AGGRAVATED ASSAULT,ASSAULT,4,7,5,2
NORTHEAST,32,F,H,34.0874,-118.2251,AGGRAVATED ASSAULT,ASSAULT,14,7,5,3
77TH STREET,48,M,B,34.0006,-118.2959,ROBBERY,THEFT,18,7,5,4
PACIFIC,44,M,W,33.9976,-118.467,AGGRAVATED ASSAULT,ASSAULT,4,7,5,2
FOOTHILL,51,M,W,0,0,PETTY THEFT,THEFT,14,1,5,3
CENTRAL,63,F,O,34.0438,-118.2416,PETTY THEFT,THEFT,3,1,5,1
CENTRAL,51,M,B,34.0407,-118.2468,OTHER THEFT,THEFT,17,1,5,3
RAMPART,49,M,H,34.0596,-118.2749,AGGRAVATED ASSAULT,ASSAULT,11,1,5,3
RAMPART,47,M,H,34.0767,-118.2844,AGGRAVATED ASSAULT,ASSAULT,19,1,5,4
RAMPART,44,F,W,34.0503,-118.2765,SIMPLE ASSAULT,ASSAULT,23,1,5,4
SOUTHWEST,34,M,B,34.0347,-118.309,PETTY THEFT,THEFT,14,1,5,3
NEWTON,32,M,B,34.0248,-118.2441,AGGRAVATED ASSAULT,ASSAULT,16,1,5,3
NEWTON,25,M,B,34.029,-118.2563,AGGRAVATED ASSAULT,ASSAULT,22,1,5,4
PACIFIC,37,M,W,0,0,ROBBERY,THEFT,22,1,5,4
NORTH HOLLYWOOD,31,F,H,34.1936,-118.4166,ROBBERY,THEFT,9,1,5,2
FOOTHILL,27,F,H,34.2541,-118.4024,AGGRAVATED ASSAULT,ASSAULT,23,1,5,4
OLYMPIC,38,M,B,34.0617,-118.3166,OTHER THEFT,THEFT,1,1,5,1
OLYMPIC,64,M,B,34.04,-118.3133,SIMPLE ASSAULT,ASSAULT,13,1,5,3
CENTRAL,29,F,W,34.0419,-118.2485,SIMPLE ASSAULT,ASSAULT,17,2,5,3
RAMPART,52,F,B,34.0503,-118.2808,AGGRAVATED ASSAULT,ASSAULT,19,2,5,4
HOLLENBECK,35,F,H,34.0757,-118.1711,AGGRAVATED ASSAULT,ASSAULT,14,2,5,3
VAN NUYS,35,M,W,34.1817,-118.4487,AGGRAVATED ASSAULT,ASSAULT,24,2,5,4
NORTHEAST,44,F,B,34.0982,-118.2918,GRAND THEFT,THEFT,11,2,5,3
77TH STREET,78,M,B,33.9746,-118.3003,OTHER THEFT,THEFT,20,2,5,4
SOUTHEAST,26,M,B,33.9601,-118.287,AGGRAVATED ASSAULT,ASSAULT,1,2,5,1
HOLLYWOOD,46,M,W,34.0997,-118.3363,ATTEMPTED ROBBERY,THEFT,23,3,5,4
CENTRAL,34,F,O,34.0442,-118.2439,PETTY THEFT,THEFT,5,3,5,2
CENTRAL,28,M,W,34.0503,-118.2433,AGGRAVATED ASSAULT,ASSAULT,18,3,5,4
CENTRAL,46,F,W,34.0503,-118.2433,AGGRAVATED ASSAULT,ASSAULT,18,3,5,4
