"","tract","X","Year","City","LACity","Community_Name","Detailed_Name","SPA","SD","CD","ca_ssd","ca_sad","us_cd","DemogSurvCt","YouthSurvCt","SheltHmisCt","ShelterCountAny","StreetCountAny","totStreetSingAdult","totStreetFamHH","totStreetFamMem","totCars","totVans","totCampers","totTents","totEncamp","totCarPeople","totVanPeople","totCamperPeople","totTentPeople","totEncampPeople","FamCarHH","FamVanHH","FamCamperHH","FamTentHH","FamEncampHH","FamCarPeople","FamVanPeople","FamCamperPeople","FamTentPeople","FamEncampPeople","IndCarPeople","IndVanPeople","IndCamperPeople","IndTentPeople","IndEncampPeople","totYouthFamHH","totESAdultSingAdult","totESAdultFamHH","totESAdultFamMem","totESYouthSingYouth","totESYouthFamHH","totESYouthFamMem","totESYouthUnaccYouth","totTHAdultSingAdult","totTHAdultFamHH","totTHAdultFamMem","totTHYouthSingYouth","totTHYouthFamHH","totTHYouthFamMem","totTHYouthUnaccYouth","totSHAdultSingAdult","totSHAdultFamHH","totSHAdultFamMem","totSHYouthSingYouth","totSHYouthFamHH","totSHYouthFamMem","totSHYouthUnaccYouth","totUnsheltPeople","totESPeople","totTHPeople","totSHPeople","totSheltPeople","totPeople","call_counts","crime_counts","shelter_counts","Area.in.square.miles...Land.area","density","lat","long","Population","Housing.units","Total.Square.Miles","Water.Area","Land.Area","Population.Density","Housing.Density"
"598",212202,598,2017,"Los Angeles",1,"Westlake","MacArthur Park NC",4,2,1,24,53,34,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0.08,25,34.0563658,-118.2879321,"3612","1247",0.08,0,0.08,"45,308.30","15,642.20"
"599",212203,599,2017,"Los Angeles",1,"Westlake","MacArthur Park NC",4,2,10,24,53,34,0,0,0,0,1,3,0,0,1,1,0,0,4,1.591,1.808,0,0,7.702,0.051,0.022,0,0,0.022,0.151,0.075,0,0,0.083,1.439,1.733,0,0,7.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.101,0,0,0,0,14.101,1,0,0,0.04,352.525,34.0597622,-118.2903562,"2679","1122",0.04,0,0.04,"65,263.70","27,333.30"
"600",212204,600,2017,"Los Angeles",1,"Westlake","MacArthur Park NC",4,2,1,24,53,34,0,0,0,0,1,15,0,0,3,0,0,12,13,4.772,0,0,20.433,25.032,0.154,0,0,0.068,0.073,0.454,0,0,0.258,0.268,4.318,0,0,20.175,24.763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.237,0,0,0,0,65.237,13,1,0,0.08,815.4625,34.0598252,-118.2865323,"3344","1296",0.08,0,0.08,"40,626.30","15,745.10"
"601",212303,601,2017,"Los Angeles",1,"Wilshire Center-Koreatown","Wilshire Center-Koreatown NC",4,2,10,24,53,34,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0.06,116.6666667,34.0597633,-118.2935144,"3326","1325",0.06,0,0.06,"55,345.80","22,048.50"
"602",212304,602,2017,"Los Angeles",1,"Wilshire Center-Koreatown","Wilshire Center-Koreatown NC",4,2,10,24,53,34,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1.808,0,1.703,0,0,0.022,0,0.006,0,0,0.075,0,0.021,0,0,1.733,0,1.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.511,0,0,0,0,4.511,1,0,0,0.08,56.3875,34.0598537,-118.2979144,"1804","890",0.08,0,0.08,"22,716.70","11,207.20"
"603",212305,603,2017,"Los Angeles",1,"Wilshire Center-Koreatown","Wilshire Center-Koreatown NC",4,2,10,24,53,34,0,0,0,0,1,2,0,0,1,1,4,0,0,1.591,1.808,8.379,0,0,0.051,0.022,0.127,0,0,0.151,0.075,0.445,0,0,1.439,1.733,7.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.778,0,0,0,0,13.778,1,0,0,0.04,344.45,34.0561038,-118.2981624,"2865","1050",0.04,0,0.04,"68,669.70","25,166.90"
"604",212306,604,2017,"Los Angeles",1,"Wilshire Center-Koreatown","Wilshire Center-Koreatown NC",4,2,10,24,53,34,0,0,0,0,1,5,0,0,0,4,0,0,0,0,7.232,0,0,0,0,0.087,0,0,0,0,0.3,0,0,0,0,6.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.232,0,0,0,0,12.232,0,0,0,0.06,203.8666667,34.056128,-118.2940727,"3052","1263",0.06,0,0.06,"48,817.90","20,202.20"
"605",212410,605,2017,"Los Angeles",1,"Wilshire Center-Koreatown","Wilshire Center-Koreatown NC",4,2,10,24,53,34,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0.06,33.33333333,34.0595607,-118.3022262,"3903","1774",0.06,0,0.06,"64,309.80","29,230.20"
"606",212420,606,2017,"Los Angeles",1,"Wilshire Center-Koreatown","Wilshire Center-Koreatown NC",4,2,10,24,53,34,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1.926,0,0,0,0,0.006,0,0,0,0,0.021,0,0,0,0,1.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.926,0,0,0,0,3.926,0,0,0,0.06,65.43333333,34.0560876,-118.3019777,"3228","1268",0.06,0,0.06,"58,279.90","22,893.10"
"607",212501,607,2017,"Los Angeles",1,"Wilshire Center-Koreatown","Wilshire Center-Koreatown NC",4,2,10,24,53,34,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.095,0,0,0,0,0.032,0,0,0,0,0.111,0,0,0,0,1.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.095,0,0,0,0,2.095,7,0,0,0.03,69.83333333,34.05607,-118.3053637,"2165","1010",0.03,0,0.03,"70,447.30","32,864.60"
"608",212502,608,2017,"Los Angeles",1,"Wilshire Center-Koreatown","Wilshire Center-Koreatown NC",4,2,10,24,53,34,5,0,0,0,1,7,0,0,4,3,0,4,2,6.363,5.424,0,6.811,3.851,0.205,0.065,0,0.023,0.011,0.606,0.225,0,0.086,0.041,5.757,5.199,0,6.725,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.449,0,0,0,0,29.449,16,0,0,0.11,267.7181818,34.0586417,-118.3069674,"2767","1347",0.11,0,0.11,"25,138.10","12,237.50"
"609",212610,609,2017,"Los Angeles",1,"Miracle Mile","Greater Wilshire NC",4,2,4,24,53,34,0,0,0,0,1,9,0,0,1,1,0,1,0,1.591,1.808,0,1.703,0,0.051,0.022,0,0.006,0,0.151,0.075,0,0.021,0,1.439,1.733,0,1.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.102,0,0,0,0,14.102,1,1,0,0.14,100.7285714,34.0598448,-118.3138698,"4074","1862",0.14,0,0.14,"29,543.40","13,502.70"
"610",212620,610,2017,"Los Angeles",1,"Miracle Mile","Greater Wilshire NC",4,2,4,24,53,34,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1.808,0,0,0,0,0.022,0,0,0,0,0.075,0,0,0,0,1.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.808,0,0,0,0,2.808,0,0,0,0.11,25.52727273,34.0563607,-118.3130597,"4341","1841",0.11,0,0.11,"38,954.80","16,520.60"
"611",212701,611,2017,"Los Angeles",1,"Miracle Mile","Greater Wilshire NC",4,2,4,24,53,34,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1.808,2.095,0,0,0,0.022,0.032,0,0,0,0.075,0.111,0,0,0,1.733,1.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.903,0,0,0,0,3.903,1,0,0,0.18,21.68333333,34.0543037,-118.3193139,"2430","833",0.18,0,0.18,"13,401.70","4,594.10"
"612",212702,612,2017,"Los Angeles",1,"Miracle Mile","Greater Wilshire NC",4,2,4,26,50,37,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1.808,2.095,0,0,0,0.022,0.032,0,0,0,0.075,0.111,0,0,0,1.733,1.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.903,0,0,0,0,3.903,1,0,0,0.34,11.47941176,34.0585147,-118.3261907,"3635","1522",0.34,0,0.34,"10,690.90","4,476.30"
"613",212800,613,2017,"Los Angeles",1,"Miracle Mile","Olympic Park NC",4,2,10,30,54,37,0,0,0,0,1,3,0,0,0,1,3,0,1,0,1.808,6.285,0,1.926,0,0.022,0.095,0,0.006,0,0.075,0.334,0,0.021,0,1.733,5.951,0,1.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.019,0,0,0,0,13.019,2,0,0,0.3,43.39666667,34.0518662,-118.3305985,"4273","1462",0.3,0,0.3,"14,165.30","4,846.70"
"614",212900,614,2017,"Los Angeles",1,"Miracle Mile","Olympic Park NC",4,2,10,30,54,37,0,0,0,0,1,0,0,0,3,5,1,1,0,4.772,9.041,2.095,1.703,0,0.154,0.109,0.032,0.006,0,0.454,0.375,0.111,0.021,0,4.318,8.666,1.984,1.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.611,0,0,0,0,17.611,0,0,1,0.14,125.7928571,34.0494541,-118.3215149,"4074","1535",0.14,0,0.14,"28,241.60","10,640.80"
"615",213100,615,2017,"Los Angeles",1,"Miracle Mile","Olympic Park NC",4,2,10,24,53,34,0,0,0,0,1,2,0,0,0,3,0,0,5,0,5.424,0,0,9.628,0,0.065,0,0,0.028,0,0.225,0,0,0.103,0,5.199,0,0,9.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.052,0,0,0,0,17.052,4,0,0,0.21,81.2,34.0506364,-118.3126928,"2721","988",0.21,0,0.21,"13,122.50","4,764.80"
"616",213201,616,2017,"Los Angeles",1,"Wilshire Center-Koreatown","Wilshire Center-Koreatown NC",4,2,10,24,53,34,0,0,0,0,1,9,0,0,1,3,1,0,8,1.591,5.424,2.095,0,15.404,0.051,0.065,0.032,0,0.045,0.151,0.225,0.111,0,0.165,1.439,5.199,1.984,0,15.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.514,0,0,0,0,33.514,1,0,0,0.13,257.8,34.0526559,-118.3045301,"4198","1627",0.13,0,0.13,"32,461.60","12,581.00"
"617",213202,617,2017,"Los Angeles",1,"Miracle Mile","Olympic Park NC",4,2,10,24,53,34,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.13,7.692307692,34.0490294,-118.3045035,"3873","1367",0.13,0,0.13,"29,684.30","10,477.20"
"618",213310,618,2017,"Los Angeles",1,"Pico Union","Pico Union NC",4,2,1,24,53,34,0,0,0,0,1,2,0,0,0,0,0,1,3,0,0,0,1.703,5.777,0,0,0,0.006,0.017,0,0,0,0.021,0.062,0,0,0,1.681,5.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.48,0,0,0,0,9.48,0,0,0,0.12,79,34.0508743,-118.2978915,"3477","1192",0.12,0,0.12,"28,855.20","9,892.30"
"619",213320,619,2017,"Los Angeles",1,"Pico Union","Pico Union NC",4,2,1,24,53,34,3,0,0,0,1,5,0,0,0,0,0,2,6,0,0,0,3.406,11.553,0,0,0,0.011,0.034,0,0,0,0.043,0.124,0,0,0,3.363,11.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.959,0,0,0,0,19.959,3,0,0,0.12,166.325,34.050883,-118.2937,"2481","1059",0.12,0,0.12,"20,632.60","8,806.90"
"620",213401,620,2017,"Los Angeles",1,"Westlake","MacArthur Park NC",4,2,1,24,53,34,0,0,0,0,1,2,0,0,3,0,0,0,0,4.772,0,0,0,0,0.154,0,0,0,0,0.454,0,0,0,0,4.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.772,0,0,0,0,6.772,0,0,0,0.08,84.65,34.0537069,-118.2879026,"4951","1709",0.08,0,0.08,"65,390.30","22,571.60"
"621",213402,621,2017,"Los Angeles",1,"Pico Union","Pico Union NC",4,2,1,24,53,34,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,3.851,0,0,0,0,0.011,0,0,0,0,0.041,0,0,0,0,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.851,0,0,0,0,4.851,3,0,0,0.15,32.34,34.0498405,-118.2878882,"4645","1675",0.15,0,0.15,"30,702.10","11,071.30"
"622",214000,622,2017,"Los Angeles",1,"Mid-City West","Mid-City West NC",4,3,5,26,50,33,0,0,0,0,1,6,0,0,0,0,0,0,3,0,0,0,0,5.777,0,0,0,0,0.017,0,0,0,0,0.062,0,0,0,0,5.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.777,0,0,0,0,11.777,0,0,0,0.39,30.1974359,34.0748535,-118.348502,"3898","1416",0.39,0,0.39,"9,980.60","3,625.60"
"623",214100,623,2017,"Los Angeles",1,"Miracle Mile","Greater Wilshire NC",4,3,5,26,50,33,0,0,0,0,1,4,0,0,0,1,0,0,1,0,1.808,0,0,1.926,0,0.022,0,0,0.006,0,0.075,0,0,0.021,0,1.733,0,0,1.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.734,0,0,0,0,7.734,3,0,0,0.43,17.98604651,34.0746639,-118.3392739,"3944","1787",0.43,0,0.43,"9,216.90","4,176.10"
"624",214400,624,2017,"Los Angeles",1,"Mid-City West","Mid-City West NC",4,3,5,26,50,33,0,0,0,0,1,3,0,0,0,1,2,1,2,0,1.808,4.19,1.703,3.851,0,0.022,0.063,0.006,0.011,0,0.075,0.222,0.021,0.041,0,1.733,3.967,1.681,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.552,0,0,0,0,14.552,0,0,0,0.13,111.9384615,34.0781666,-118.3573276,"2877","1847",0.13,0,0.13,"21,645.30","13,896.00"
"625",214501,625,2017,"Los Angeles",1,"Mid-City West","Mid-City West NC",4,3,4,26,50,33,0,0,0,0,1,8,0,0,0,0,0,1,2,0,0,0,1.703,3.851,0,0,0,0.006,0.011,0,0,0,0.021,0.041,0,0,0,1.681,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.554,0,0,0,0,13.554,0,0,0,0.29,46.73793103,34.0712362,-118.3578948,"2932","1668",0.29,0,0.29,"10,093.60","5,742.20"
"626",214502,626,2017,"Los Angeles",1,"Mid-City West","Mid-City West NC",4,3,4,26,50,33,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1.926,0,0,0,0,0.006,0,0,0,0,0.021,0,0,0,0,1.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.926,0,0,0,0,2.926,0,0,0,0.1,29.26,34.0680052,-118.3504042,"5528","2872",0.1,0,0.1,"55,453.00","28,809.90"
"627",214503,627,2017,"Los Angeles",1,"Mid-City West","Mid-City West NC",4,3,4,26,50,33,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0.09,22.22222222,34.0668419,-118.3541156,"3325","1633",0.09,0,0.09,"37,069.40","18,205.80"
"628",214600,628,2017,"Los Angeles",1,"Mid-City West","Mid-City West NC",4,3,5,26,50,33,2,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,2,0,0,0.22,36.36363636,34.0727874,-118.3656444,"2411","1417",0.22,0,0.22,"10,744.30","6,314.70"
"629",214700,629,2017,"Los Angeles",1,"Mid-City West","Mid-City West NC",4,3,5,26,50,33,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1.703,0,0,0,0,0.006,0,0,0,0,0.021,0,0,0,0,1.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.703,0,0,0,0,4.703,1,0,0,0.23,20.44782609,34.0664969,-118.3661529,"2512","1329",0.23,0,0.23,"10,965.10","5,801.20"
"630",214800,630,2017,"Los Angeles",1,"Mid-City West","Mid-City West NC",4,3,5,26,50,33,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1.926,0,0,0,0,0.006,0,0,0,0,0.021,0,0,0,0,1.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.926,0,0,0,0,6.926,2,0,0,0.22,31.48181818,34.0713896,-118.3730515,"2573","1503",0.22,0,0.22,"11,551.80","6,747.90"
"631",214901,631,2017,"Los Angeles",1,"Mid-City West","Mid-City West NC",4,3,5,26,50,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,34.0742811,-118.3872385,"3083","2312",0.12,0,0.12,"25,537.30","19,150.90"
"632",214902,632,2017,"Los Angeles",1,"Mid-City West","Mid-City West NC",4,3,5,26,50,33,0,0,0,0,1,9,0,0,1,0,1,1,0,1.591,0,2.095,1.703,0,0.051,0,0.032,0.006,0,0.151,0,0.111,0.021,0,1.439,0,1.984,1.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.389,0,0,0,0,14.389,0,0,0,0.2,71.945,34.0729596,-118.3800927,"2586","1742",0.2,0,0.2,"13,215.30","8,902.20"
"633",215101,633,2017,"Los Angeles",1,"Mid-City West","Mid-City West NC",4,3,4,26,50,33,0,0,0,0,1,6,0,0,0,0,0,0,3,0,0,0,0,5.777,0,0,0,0,0.017,0,0,0,0,0.062,0,0,0,0,5.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.777,0,0,0,0,11.777,2,0,0,0.14,84.12142857,34.0636762,-118.3535529,"2477","1788",0.14,0,0.14,"18,240.70","13,166.90"
"634",215102,634,2017,"Los Angeles",1,"Mid-City West","Mid-City West NC",4,3,4,26,50,33,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,1,0,0,0.1,40,34.0649905,-118.3456014,"3110","2206",0.1,0,0.1,"31,257.60","22,171.80"
"635",216100,635,2017,"Los Angeles",1,"Miracle Mile","Olympic Park NC",4,2,4,26,50,37,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1.926,0,0,0,0,0.006,0,0,0,0,0.021,0,0,0,0,1.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.926,0,0,0,0,3.926,0,0,0,0.26,15.1,34.0569256,-118.3379721,"2289","1116",0.26,0,0.26,"8,782.50","4,281.90"
"636",216200,636,2017,"Los Angeles",1,"Mid-City West","Mid-City West NC",4,2,4,26,50,37,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2.095,0,0,0,0,0.032,0,0,0,0,0.111,0,0,0,0,1.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.095,0,0,0,0,3.095,4,0,0,0.37,8.364864865,34.0571243,-118.3482415,"4911","2644",0.37,0,0.37,"13,188.70","7,100.60"
"637",216300,637,2017,"Los Angeles",1,"Mid-City West","Mid-City West NC",4,2,5,26,50,37,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0.49,2.040816327,34.0599709,-118.3622105,"4526","2502",0.49,0,0.49,"9,209.40","5,091.00"
"638",216401,638,2017,"Los Angeles",1,"Palms","South Robertson NC",5,3,5,26,50,37,0,0,0,0,1,4,0,0,0,0,0,1,1,0,0,0,1.703,1.926,0,0,0,0.006,0.006,0,0,0,0.021,0.021,0,0,0,1.681,1.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.629,0,0,0,0,7.629,0,0,0,0.16,47.68125,34.0566897,-118.3797435,"4189","2373",0.16,0,0.16,"26,463.90","14,991.40"
"639",216402,639,2017,"Los Angeles",1,"Palms","South Robertson NC",5,3,5,26,50,37,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.09,11.11111111,34.0611535,-118.3804364,"2615","1532",0.09,0,0.09,"29,518.50","17,293.50"
"640",216700,640,2017,"Los Angeles",1,"Miracle Mile","P.I.C.O. NC",4,2,10,30,54,37,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3.616,0,0,0,0,0.043,0,0,0,0,0.15,0,0,0,0,3.466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.616,0,0,0,0,3.616,3,0,0,0.3,12.05333333,34.0482451,-118.371949,"3709","1744",0.3,0,0.3,"12,348.20","5,806.20"
"641",216800,641,2017,"Los Angeles",1,"Miracle Mile","P.I.C.O. NC",4,2,5,26,50,37,0,0,0,0,1,7,0,0,1,0,0,0,1,1.591,0,0,0,1.926,0.051,0,0,0,0.006,0.151,0,0,0,0.021,1.439,0,0,0,1.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.517,0,0,0,0,10.517,1,0,0,0.29,36.26551724,34.0557841,-118.3706043,"3289","1614",0.29,0,0.29,"11,513.90","5,650.20"
"642",216900,642,2017,"Los Angeles",1,"Miracle Mile","P.I.C.O. NC",4,2,10,30,54,37,5,0,0,0,1,0,0,0,0,3,9,0,1,0,5.424,18.854,0,1.926,0,0.065,0.285,0,0.006,0,0.225,1.001,0,0.021,0,5.199,17.853,0,1.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.204,0,0,0,0,26.204,0,0,0,0.42,62.39047619,34.0499363,-118.3631083,"5060","2555",0.42,0,0.42,"11,973.20","6,045.70"
"643",217001,643,2017,"Los Angeles",1,"Palms","South Robertson NC",5,2,5,30,50,37,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1.926,0,0,0,0,0.006,0,0,0,0,0.021,0,0,0,0,1.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.926,0,0,0,0,3.926,0,0,0,0.21,18.6952381,34.0523836,-118.38703,"2654","1075",0.21,0,0.21,"12,531.20","5,075.80"
"644",217002,644,2017,"Los Angeles",1,"Palms","South Robertson NC",5,2,5,30,54,37,0,0,0,0,1,11,0,0,5,1,2,1,3,7.953,1.808,4.19,1.703,5.777,0.256,0.022,0.063,0.006,0.017,0.757,0.075,0.222,0.021,0.062,7.196,1.733,3.967,1.681,5.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.431,0,0,0,0,32.431,0,0,0,0.3,108.1033333,34.0495333,-118.3804933,"4977","2370",0.3,0,0.3,"16,711.70","7,957.90"
"645",217100,645,2017,"Los Angeles",1,"Miracle Mile","P.I.C.O. NC",4,2,10,30,54,37,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,6.285,0,0,0,0,0.095,0,0,0,0,0.334,0,0,0,0,5.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.285,0,0,0,0,8.285,3,0,0,0.35,23.67142857,34.0489658,-118.3545296,"5374","2468",0.35,0,0.35,"15,502.40","7,119.50"
"646",217200,646,2017,"Los Angeles",1,"Miracle Mile","Olympic Park NC",4,2,10,30,54,37,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.35,2.857142857,34.049584,-118.3424594,"3905","1669",0.35,0,0.35,"11,004.60","4,703.40"
"647",218110,647,2017,"Los Angeles",1,"West Adams-Expo Park","United Neighborhoods NC",4,2,10,30,54,37,0,0,0,1,1,8,0,0,2,3,3,0,0,3.181,5.424,6.285,0,0,0.102,0.065,0.095,0,0,0.303,0.225,0.334,0,0,2.878,5.199,5.951,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,22.89,0,17,0,17,39.89,1,0,0,0.23,173.4347826,34.0443254,-118.3275531,"3453","1217",0.23,0,0.23,"14,940.20","5,265.60"
"648",218120,648,2017,"Los Angeles",1,"West Adams-Expo Park","United Neighborhoods NC",4,2,10,30,54,37,2,0,12,1,1,20,2,6,4,0,5,6,3,6.363,0,10.474,10.217,5.777,0.205,0,0.158,0.034,0.017,0.606,0,0.556,0.129,0.062,5.757,0,9.918,10.088,5.715,0,0,0,0,0,0,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0,58.831,0,14,0,14,72.831,0,0,0,0.17,428.4176471,34.0435631,-118.3206759,"4530","1466",0.17,0,0.17,"26,353.00","8,528.40"
"649",218210,649,2017,"Los Angeles",1,"Mid City","Mid City NC",4,2,10,30,54,37,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,4.19,0,0,0,0,0.063,0,0,0,0,0.222,0,0,0,0,3.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19,0,0,0,0,4.19,0,0,0,0.15,27.93333333,34.0427907,-118.3423056,"4457","1256",0.15,0,0.15,"29,714.60","8,373.70"
"650",218220,650,2017,"Los Angeles",1,"Mid City","Mid City NC",4,2,10,30,54,37,0,0,0,0,1,5,0,0,0,1,1,0,0,0,1.808,2.095,0,0,0,0.022,0.032,0,0,0,0.075,0.111,0,0,0,1.733,1.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.903,0,0,0,0,8.903,0,1,0,0.26,34.24230769,34.0434012,-118.3348919,"4358","1563",0.26,0,0.26,"16,777.00","6,017.10"
